,code,title
3914,MEC4447,Computers in fluids and energy
3915,MEC4456,Robotics
3916,MEC4459,Wind engineering
3917,MEC4601,Implantable devices
3918,MEC4801,Non-destructive testing and inspection
3919,MEC4802,Sustainable engineering and design with nanomaterials
3920,MEC4803,Internal combustion engines
3921,MEC4804,Clean energy materials
3922,MEC5156,Advanced robotics in manufacturing
3923,MEC5801,Industrial ecology
3924,MEC5881,Engineering systems performance analysis
3925,MEC5882,"Instrumentation, sensing and monitoring"
3926,MEC5883,Mechanical systems design
3927,MEC5884,Sustainable engineering systems
3928,MEC5885,Energy efficiency and sustainability engineering
3929,MEC5886,Sustainable energy technologies
3930,MEC5887,Environmental and air pollution control
3931,MEC5888,Renewable energy systems
3932,MEC5891,Design for additive manufacturing
3933,MEC5897,Lean manufacturing
3934,MEC6801,Industrial ecology
3935,MEC6881,Engineering systems performance analysis
3936,MEC6882,"Instrumentation, sensing and monitoring"
3937,MEC6883,Mechanical systems design
3938,MEC6884,Sustainable engineering systems
3939,MEC6885,Energy efficiency and sustainability engineering
3940,MEC6886,Sustainable energy technologies
3941,MEC6887,Environmental and air pollution control
3942,MEC6888,Renewable energy systems
3943,MEC6891,Design for additive manufacturing
3944,MED1100,Introduction to medical practice
3945,MED1200,Principles of medicine 1
3946,MED2100,Foundations of medical practice
3947,MED2200,Principles of medicine 2
3948,MED3010,Research methods in medicine
3949,MED3100,Medicine and surgery
3950,MED3200,Foundation clinical studies
3951,MED4100,Specialty clinical practices
3952,MED4200,Integrated clinical studies
3953,MED4301,Medical science honours research skills
3954,MED4302,Medical science honours research project
3955,MED5091,Advanced clinical practice 1
3956,MED5092,Advanced clinical practice 2
3957,MED5100,Final Grade
3958,MED5101,Applied studies in medical research and professional practice
3959,MED5102,Contemporary developments in clinical practice: Patient safety
3960,MED5103,Patient safety and preparation for practice
3961,MED5105,Advanced clinical practice
3962,MEH1001,"Medicine, nursing and health sciences exchange"
3963,MEH1002,"Medicine, nursing and health sciences exchange"
3964,MEH1101,"Medicine, nursing and health sciences exchange"
3965,MEH2001,"Medicine, nursing and health sciences exchange"
3966,MEH2002,"Medicine, nursing and health sciences exchange"
3967,MEH2003,"Medicine, nursing and health sciences exchange"
3968,MEH2004,"Medicine, nursing and health sciences exchange"
3969,MEH2011,"Medicine, nursing and health sciences exchange"
3970,MEH2012,"Medicine, nursing and health sciences exchange"
3971,MEH2021,"Medicine, nursing and health sciences exchange"
3972,MEH2101,"Medicine, nursing and health sciences exchange"
3973,MEH3001,"Medicine, nursing and health sciences exchange"
3974,MEH3002,"Medicine, nursing and health sciences exchange"
3975,MEH3003,"Medicine, nursing and health sciences exchange"
3976,MEH3004,"Medicine, nursing and health sciences exchange"
3977,MEH3101,"Medicine, nursing and health sciences exchange"
3978,MEH3102,"Medicine, nursing and health sciences exchange"
3979,MEH3103,"Medicine, nursing and health sciences exchange"
3980,MEH3104,"Medicine, nursing and health sciences exchange"
3981,MEH4001,"Medicine, nursing and health sciences exchange"
3982,MEH4002,"Medicine, nursing and health sciences exchange"
3983,MEH4003,"Medicine, nursing and health sciences exchange"
3984,MEH4101,"Medicine, nursing and health sciences exchange"
3985,MEH4102,"Medicine, nursing and health sciences exchange"
3986,MGB1010,Introduction to management
3987,MGB2200,Business communication
3988,MGB2230,Organisational behaviour
3989,MGB2430,"People, culture and strategy"
3990,MGB3120,Inclusive management
3991,MGB3249,Managing business projects
3992,MGB3684,Business strategy
3993,MGC1010,Introduction to management
3994,MGC2021,Organisations and society
3995,MGC2230,Organisational behaviour
3996,MGC2430,Human resource management
3997,MGC3110,Strategic management
3998,MGC3250,"Innovation, entrepreneurship and intrapreneurship"
3999,MGF1010,Introduction to management
4000,MGF1100,Managerial communication
4001,MGF2111,Organisational behaviour
4002,MGF2341,Managing employee relations
4003,MGF2351,International business
4004,MGF2656,HRM and managing global workforces
4005,MGF2661,Human resource management
4006,MGF3450,Managing conflict
4007,MGF3621,Organisational change
4008,MGF3681,International management
4009,MGF3684,Business strategy
4010,MGF5020,Business ethics in a global environment
4011,MGF5130,Managing diversity and inclusion
4012,MGF5181,International business strategy
4013,MGF5261,Talent management and professions of the future
4014,MGF5310,International management
4015,MGF5600,Managing innovation
4016,MGF5610,People management and work in a global context
4017,MGF5611,Advanced supply chain management
4018,MGF5630,Principles of negotiation
4019,MGF5640,Cross-cultural management communication
4020,MGF5670,Leadership
4021,MGF5680,Managerial problem solving and decision making
4022,MGF5690,Services and operations management
4023,MGF5691,Global sustainable operations and supply chain management 
4024,MGF5730,International trade policy
4025,MGF5760,International institutions and organisations
4026,MGF5911,Geo-politics and business globalisation
4027,MGF5920,Work and employment relations
4028,MGF5928,Strategic leadership
4029,MGF5940,Intercultural communication and negotiation
4030,MGF5960,"Organisations: people, purpose and structure"
4031,MGF5961,Supply chain management
4032,MGF5962,Contemporary management principles and practices
4033,MGF5972,Managing organisational change
4034,MGF5976,Strategic management
4035,MGF5986,Foundations of human resource management
4036,MGF5992,Professional development
4037,MGI5928,Strategic leadership
4038,MGI5976,Strategic management for innovation
4039,MGM5181,International business strategy
4040,MGM5251,Innovation and entrepreneurship
4041,MGM5310,International management
4042,MGM5638,Asian business systems
4043,MGM5640,Cross-cultural management communication
4044,MGM5698,Global supply chain management
4045,MGM5966,International business theory and practice
4046,MGO5100,People and change
4047,MGO5120,Ethics and legal issues in human resource management 
4048,MGO5130 ,Diversity and inclusion 
4049,MGO5992,Professional development
4050,MGS2351,International business
4051,MGS3130,Organisational change and development
4052,MGS3210,Organisational wellness
4053,MGS3401,Strategic management
4054,MGS3651,Entrepreneurship
4055,MGS3991,Leadership principles and practices
4056,MGV5992,Professional development
4057,MGW1010,Introduction to management
4058,MGW1011,Career planning for the contemporary workplace
4059,MGW1100,Managerial communication
4060,MGW1232,Introduction to Islamic business
4061,MGW2230,Organisational behaviour
4062,MGW2351,International business
4063,MGW2430,Human resource management
4064,MGW2530 ,Developing human resources
4065,MGW2840,Leveraging behavioural neuroscience for business impact
4066,MGW2991,Leadership in Asia
4067,MGW3122,Business strategies in international markets
4068,MGW3130,Organisational change and development
4069,MGW3234,Social entrepreneurship
4070,MGW3381,Management information systems
4071,MGW3401,Strategic management
4072,MGW3681,International management
4073,MGW5010,Leadership for sustainability
4074,MGW5021,Legal aspects of human resource management
4075,MGW5022,Contemporary issues of human resource management in Asia
4076,MGW5023,Strategic human resource management and business strategy
4077,MGX1010,Introduction to management
4078,MGX3100,Corporate social responsibility and business ethics
4079,MGX3121,International business strategy
4080,MGX3441,Human resource strategy
4081,MGX3771,Operations management
4082,MGX3991,Leadership principles and practices
4083,MGX4000,Introductory management research methods
4084,MGX4100,Perspectives and paradigms in management theory
4085,MGX4200,Data analysis for organisational research
4086,MGX4300,Contemporary issues in management
4087,MGX4400,Honours research thesis
4088,MGX5000,Introductory management research methods
4089,MGX5461,Contemporary issues in globalisation
4090,MGX5890,International study program in international business
4091,MGX5900,Research report
4092,MGX5901,Research report (introduction)
4093,MGZ5181,International business strategy and cases
4094,MGZ5640,Cross-cultural management communication
4095,MGZ5691,Global sustainable operations and supply chain management
4096,MGZ5750,The governance of international trade
4097,MGZ5966,International business theory and practice
4098,MHS5100,Contemporary issues and controversies in mental health science
4099,MHS5101,Mental health of the elderly
4100,MHS5102,Transcultural mental health
4101,MHS5103,Contemporary research and practice in family violence
4102,MHS5104,Psychopharmacology and physical treatments in mental health care
4103,MHS5105,Fundamentals of forensic psychiatry
4104,MHS5106,Ethics of mental health care
4105,MIC2011,Introduction to microbiology and microbial biotechnology
4106,MIC2022,Microbes in health and disease
4107,MIC3011,Molecular microbiology
4108,MIC3022,Molecular virology and viral pathogenesis
4109,MIC3032,Pathogenesis of bacterial infectious diseases
4110,MIC3041,Medical microbiology
4111,MIC3990,Action in microbiology research project
4112,MID1000,Introduction to Midwifery
4113,MID2000,Foundations for midwifery practice
4114,MID2010,Working with birthing women
4115,MID3202,Supporting the newborn infant
4116,MID3222,Safety in midwifery and nursing contexts
4117,MID4000,Theory and practice of complex midwifery
4118,MID4110,Professional midwifery practice
4119,MID5005,Advancing midwifery practice
4120,MIMR5001,Master of biomedical science (Part 1): Monash Institute of Medical Research PT
4121,MIS4100,Regenerative medicine research project
4122,MIS4200,Advanced studies in regenerative medicine
4123,MKB1700,Fundamentals of marketing
4124,MKB2703,Consumer psychology
4125,MKB2704,Consumer orientated marketing communications
4126,MKB2705,Research methods and analysis
4127,MKB2706,Brand and product management
4128,MKB3801,Sales and distribution
4129,MKB3802,Professional services marketing
4130,MKB3803,Stakeholder marketing
4131,MKB3804,Strategic marketing in social contexts
4132,MKC1200,Principles of marketing
4133,MKC2110,Buyer behaviour in marketing
4134,MKC2130,Marketing decision analysis
4135,MKC2500,Marketing research analysis
4136,MKC2610,Strategic retailing in the global market
4137,MKC3110,Market analysis and strategy development
4138,MKC3140,Marketing strategy implementation
4139,MKC3460,Integrated marketing communication
4140,MKC3500,Survey data analysis
4141,MKF1120,Marketing theory and practice
4142,MKF2111,Buyer behaviour
4143,MKF2121,Marketing research methods
4144,MKF2131,Marketing decision analysis
4145,MKF2401,Marketing issues in packaging design
4146,MKF2521,Brand management
4147,MKF2531,Not-for-profit marketing
4148,MKF2540,Retail management principles
4149,MKF2801,Marketing insights
4150,MKF3121,Marketing planning and implementation
4151,MKF3131,Strategic marketing
4152,MKF3151,Marketing planning and strategy
4153,MKF3200,Sport marketing and sponsorship
4154,MKF3301,Services marketing
4155,MKF3461,Marketing communication
4156,MKF3471,Sales management and negotiation
4157,MKF3531,International marketing
4158,MKF3621,Advertising management and campaigns
4159,MKF3881,Digital marketing
4160,MKF5123,Entrepreneurial innovation
4161,MKF5150,Major project
4162,MKF5231,Establishing and building strong brands
4163,MKF5260,International marketing
4164,MKF5301,Minor thesis
4165,MKF5351,Marketing strategy masterclass
4166,MKF5371,Managing business networks
4167,MKF5403,Advanced business research methods
4168,MKF5461,Contemporary issues in marketing
4169,MKF5505,Marketing for healthcare managers
4170,MKF5601,Social media marketing
4171,MKF5630,Services marketing
4172,MKF5741,Using marketing analytics for better decision making
4173,MKF5760,Shaping ethical marketplaces
4174,MKF5761,Managing distribution channels
4175,MKF5801,Customer focused innovation
4176,MKF5911,Theory and process of buyer behaviour
4177,MKF5912,Marketing research
4178,MKF5917,Driving organisational value through marketing
4179,MKF5926,Integrated marketing communication
4180,MKF5955,Marketing management: Theory and practice
4181,MKF5981,Retailing
4182,MKI5123,Entrepreneurial innovation
4183,MKI5761,Managing distribution channels
4184,MKI5955,The theory and practice of innovative marketing
4185,MKM5211,Applied business project
4186,MKM5260,International marketing
4187,MKM5955,Marketing and the international consumer
4188,MKO5601,Social media marketing
4189,MKO5881,Digital marketing
4190,MKO5916 ,Marketing principles in digital world
4191,MKO5926,Integrated marketing communications
4192,MKS2420,Marketing research methods
4193,MKS2431,Business marketing
4194,MKS3121,Marketing planning and implementation
4195,MKS3440,Marketing strategy
4196,MKS3444,International marketing
4197,MKS3631,Marketing internship
4198,MKS3881,Electronic marketing
4199,MKV5601,Social media marketing
4200,MKV5881,Digital marketing
4201,MKV5916,Marketing principles in digital world
4202,MKV5926,Integrated marketing communications
4203,MKW1120,Marketing theory and practice
4204,MKW2402,Consumer behaviour
4205,MKW2420,Marketing research methods
4206,MKW2431,Business marketing
4207,MKW2460,Integrated marketing communication
4208,MKW2500,Retail marketing
4209,MKW3000,Strategic branding
4210,MKW3300,Introduction to social commerce
4211,MKW3301,Services marketing
4212,MKW3444,International marketing
4213,MKW3610,Marketing strategy and implementation
4214,MKW5030,Buyer behaviour
4215,MKW5031,Relationship and network marketing
4216,MKW5032,Contemporary issues in markets of Asia
4217,MKW5033,Marketing engagement project
4218,MKX2111,Buyer behaviour
4219,MKX3481,Marketing channels
4220,MKX3521,Global study programs in marketing
4221,MKX3631,Marketing internship
4222,MKX4050,Marketing theory
4223,MKX4070,Qualitative research methods
4224,MKX4900,Honours research thesis
4225,MKX5521,Global study programs in marketing
4226,MKX5931,International dimensions of electronic business
4227,MKZ5955,Marketing and the international consumer
4228,MMT5002,Medicine minor thesis extension unit
4229,MMT5004,Medicine minor thesis extension unit
4230,MPH5002,Foundations of health promotion and program planning
4231,MPH5003,Global health virtual practicum 
4232,MPH5020,Introduction to epidemiology and biostatistics
4233,MPH5022,Evaluating public health programs
4234,MPH5042,Climate change and public health
4235,MPH5200,Regression methods for epidemiology
4236,MPH5203,Environmental influences on health
4237,MPH5207,Chronic disease: Epidemiology and prevention
4238,MPH5213,Research methods
4239,MPH5214,Demographic methods
4240,MPH5215,Qualitative research methods
4241,MPH5218,Infectious diseases: Epidemiology and prevention
4242,MPH5222,Assessment and control of workplace hazards
4243,MPH5236,Clinical trials
4244,MPH5239,Systematic reviews and meta-analysis
4245,MPH5241,Introduction to occupational health and safety
4246,MPH5242,Psychosocial work environment
4247,MPH5243,Chemical and biological hazards
4248,MPH5244,Ergonomic and physical hazards
4249,MPH5252,Global health care delivery: principles and  challenges
4250,MPH5255,Health and human rights
4251,MPH5256,Injury epidemiology and prevention
4252,MPH5264,Economic management in healthcare
4253,MPH5265,Law for health systems
4254,MPH5266,Clinical leadership and management
4255,MPH5267,Principles of health care quality improvement
4256,MPH5268,Financial management in health care
4257,MPH5269,Foundations of health policy
4258,MPH5270,Advanced statistical methods for clinical research
4259,MPH5271,Implementation and innovation in health care
4260,MPH5272,Principles of health systems
4261,MPH5273,Case study in health services management
4262,MPH5274,Public health practicum
4263,MPH5276,Safety management systems
4264,MPH5277,Practical data management
4265,MPH5281,Management theory and practice
4266,MPH5283,"Ethics, good research practice and practical research methods"
4267,MPH5288,Public health fundamentals
4268,MPH5289,Professional practice development
4269,MPH5301,Health systems and policy
4270,MPH5302,Biostatistics: Concepts and applications
4271,MPH5303,Epidemiology of infectious diseases
4272,MPH5304,Leading and managing in public health and health care
4273,MPH5305,Epidemiology: Concepts and applications
4274,MPH5306,Foundations of health promotion
4275,MPH5307,Introduction to health law principles
4276,MPH5308,Developing health systems
4277,MPH5309,Occupational health and safety
4278,MPH5310,Introduction to environmental and planetary health
4279,MPH5311,Safety and quality in health care
4280,MPH5313,Foundations of public health
4281,MPH5314,Epidemiology of chronic disease
4282,MPH5315,Introduction to management
4283,MPH5316,Healthcare improvement and learning systems
4284,MPH5317,Healthcare and economic management
4285,MPH5318,Healthcare and financial management
4286,MPH5319,Managing digital health
4287,MPH5320,Research methods in healthcare
4288,MPH6040,Introductory epidemiology
4289,MPS5101,Overview of drug discovery and development
4290,MPS5102,Target identification and validation
4291,MPS5103,Drug design and optimisation
4292,MPS5104,"Drug formulation, clinical trials and registration"
4293,MPS5201,Drug stories: Lessons from the past and now
4294,MPS5202,From ideas to medicines: Investigator perspectives
4295,MPS5203,Experimental investigations: Learning from the lab
4296,MPS5204,Drug discovery and development: The next step
4297,MRU0001,Postgraduate research in anaesthesia
4298,MRU0002,Postgraduate research in biochemistry and cell biology
4299,MRU0003,Postgraduate research in community health
4300,MRU0004,Postgraduate research in environmental health
4301,MRU0005,Postgraduate research in epidemiology and preventive medicine
4302,MRU0006,Postgraduate research in forensic medicine
4303,MRU0007,Postgraduate research in general practice
4304,MRU0008,Postgraduate research in genetics
4305,MRU0009,Postgraduate research in health promotion
4306,MRU0010,Postgraduate research in human biology
4307,MRU0011,Postgraduate research in Indigenous health
4308,MRU0012,Postgraduate research in medical science
4309,MRU0013,Postgraduate research in general medicine
4310,MRU0014,Postgraduate research in microbiology
4311,MRU0015,Postgraduate research in nursing
4312,MRU0016,Postgraduate research in obstetrics and gynaecology
4313,MRU0017,Postgraduate research in occupational health and safety
4314,MRU0018,Postgraduate research in paediatrics
4315,MRU0019,Postgraduate research in immunology
4316,MRU0020,Postgraduate research in pharmacology
4317,MRU0021,Postgraduate research in psychological medicine
4318,MRU0022,Postgraduate research in psychology
4319,MRU0023,Postgraduate research in radiography and medical imaging
4320,MRU0024,Postgraduate research in surgery
4321,MRU0025,Postgraduate research in rural health
4322,MRU0026,Postgraduate research in health services management
4323,MRU0027,Postgraduate research in reproductive biology (human)
4324,MRU0028,Postgraduate research in reproductive biology (animal)
4325,MRU0034,Postgraduate research in public health
4326,MRU0035,Postgraduate research in health services research
4327,MRU0036,Postgraduate research in pathology
4328,MRU0037,Postgraduate research in epidemiology and preventive medicine (high)
4329,MRU0038,Postgraduate research in social work
4330,MRU0039,Postgraduate research in ambulance and paramedic studies
4331,MRU0040,Postgraduate research in physiotherapy
4332,MRU0041,Postgraduate research in occupational therapy
4333,MRU0042,Research in medicine and health sciences at Monash Malaysia
4334,MRU0044,Postgraduate research in radiography and medical imaging (high)
4335,MSC4100,Materials science project
4336,MSC4110,Materials science project part-time A
4337,MSC4120,Materials science project part-time B
4338,MSC4200,Advanced materials science
4339,MSC4210,Materials applications part-time A
4340,MSC4220,Materials applications part-time B
4341,MSM5100,Research project - Master of Biomedical Science MUM
4342,MSM5101,Research project - Master of Biomedical Science MUM (part-time)
4343,MSM5200,Advanced studies in biomedical sciences MUM
4344,MSM5201,Advanced studies in biomedical sciences MUM (part-time)
4345,MTE2101,Atomic-scale structure of materials
4346,MTE2102,Phase equilibria and phase transformations
4347,MTE2103,Mechanical properties of materials
4348,MTE2201,Polymers
4349,MTE2202,Functional materials 1
4350,MTE3101,"Materials in a complex world 1: People, projects and data"
4351,MTE3102,Plasticity of metals and alloys
4352,MTE3103,Materials life cycle
4353,MTE3201,"Materials in a complex world 2: Characterisation, identification and selection"
4354,MTE3202,Functional materials 2
4355,MTE3203,"Introduction to ceramics: Properties, processing and applications"
4356,MTE3204,Biomaterials 1
4357,MTE3543,Microstructure to applications: the mechanics of materials
4358,MTE3546,Polymers and ceramics 2
4359,MTE4101,Integrated design project
4360,MTE4102,Advanced materials processing and manufacturing
4361,MTE4201,Materials in a complex world 3: Impact in society
4362,MTE4525,Project 1
4363,MTE4526,Project 2
4364,MTE4571,Materials engineering design and practice
4365,MTE4572,Polymer and composite processing and engineering
4366,MTE4573,Processing and engineering of metals and ceramics
4367,MTE4590,Modelling of materials
4368,MTE4592,Advanced ceramics and applications
4369,MTE4593,Materials and sustainability
4370,MTE4594,"Engineering alloy design, processing and selection"
4371,MTE4595,Corrosion mechanisms and protection methods
4372,MTE4596,Biomaterials 2
4373,MTE4597,Engineering with nanomaterials
4374,MTE4598,Electron microscopy
4375,MTE5190,Advanced materials modelling
4376,MTE5193,Materials and sustainability
4377,MTE5194,"Engineering alloy design, processing and selection"
4378,MTE5197,Engineering with nanomaterials
4379,MTE5881,Applied crystallography in advanced materials characterisation
4380,MTE5882,Advanced polymeric materials
4381,MTE5883,Environmental durability and protection of metals and engineering materials
4382,MTE5884,Advanced photovoltaics and energy storage
4383,MTE5885,Biomaterials and biomechanics
4384,MTE5886,Additive manufacturing of metallic materials
4385,MTE5887,Additive manufacturing of polymeric and functional materials
4386,MTE6801,Materials PhD seminar series
4387,MTE6881,Applied crystallography in advanced materials characterisation
4388,MTE6882,Advanced polymeric materials
4389,MTE6883,Environmental durability and protection of metals and engineering materials
4390,MTE6884,Advanced photovoltaics and energy storage
4391,MTE6885,Biomaterials and biomechanics
4392,MTE6886,Additive manufacturing of metallic materials
4393,MTE6887,Additive manufacturing of polymeric and functional materials
4394,MTH1010,Functions and their applications
4395,MTH1020,Analysis of change
4396,MTH1030,Techniques for modelling
4397,MTH1035,Techniques for modelling (advanced)
4398,MTH2010,Multivariable calculus
4399,MTH2015,Multivariable calculus (advanced)
4400,MTH2019,Multivariate mathematics for data science
4401,MTH2021,Linear algebra with applications
4402,MTH2025,Linear algebra (advanced)
4403,MTH2032,Differential equations with modelling
4404,MTH2040,Mathematical modelling
4405,MTH2051,Introduction to computational mathematics
4406,MTH2132,The nature and beauty of mathematics
4407,MTH2137,Number theory and cryptography
4408,MTH2140,Real analysis
4409,MTH2141,Algebra 1: Group theory
4410,MTH2222,Mathematics of uncertainty
4411,MTH2225,Mathematics of uncertainty (Advanced)
4412,MTH2232,Mathematical statistics
4413,MTH3000,Mathematics research project level 3
4414,MTH3011,Partial differential equations
4415,MTH3020,Complex analysis and integral transforms
4416,MTH3051,Introduction to computational mathematics
4417,MTH3060,Advanced ordinary differential equations
4418,MTH3110,Differential geometry
4419,MTH3130,Topology: The mathematics of shape
4420,MTH3137,Number theory and cryptography (Advanced)
4421,MTH3140,Real analysis
4422,MTH3141,Algebra 1: Group theory
4423,MTH3150,Algebra 2: Rings and fields
4424,MTH3160,"Metric spaces, Banach spaces, Hilbert spaces"
4425,MTH3170,Network mathematics
4426,MTH3175,Network mathematics (Advanced)
4427,MTH3230,Time series and random processes in linear systems
4428,MTH3241,Random processes in the sciences and engineering
4429,MTH3251,Financial mathematics
4430,MTH3260,Statistics of stochastic processes
4431,MTH3310,Applied mathematical modelling
4432,MTH3320,Computational linear algebra
4433,MTH3330,Optimisation and operations research
4434,MTH3340,Numerical methods for partial differential equations
4435,MTH3360,Fluid dynamics
4436,MTH3401,Special topics in mathematics 1
4437,MTH3402,Special topics in mathematics 2
4438,MTH4010,Mathematics honours topic A
4439,MTH4020,Mathematics honours topic B
4440,MTH4030,Mathematics honours topic C
4441,MTH4040,Mathematics honours topic D
4442,MTH4089,Computational statistical inference
4443,MTH4099,Measure theory
4444,MTH4100,Mathematics research studies
4445,MTH4111,Differential geometry
4446,MTH4113,Low-dimensional topology
4447,MTH4115,Algebraic topology
4448,MTH4141,Computational group theory
4449,MTH4143,Representation theory
4450,MTH4153,Combinatorics
4451,MTH4200,Advanced studies in mathematics
4452,MTH4240,Mixing of finite Markov Chains
4453,MTH4311,Methods of applied mathematics
4454,MTH4321,Methods of computational mathematics
4455,MTH4323,Advanced numerical analysis of partial differential equations
4456,MTH4331,Optimisation for data analytics
4457,MTH4341,Fluid dynamics and turbulence
4458,MTH4343,Magnetohydrodynamics and visualisation of scientific data
4459,MTH5000,Mathematics master project
4460,MTH5010,Special topics in advanced mathematics 1
4461,MTH5020,Special topics in advanced mathematics 2
4462,MTH5099,Measure theory
4463,MTH5111,Differential geometry
4464,MTH5113,Low-dimensional topology
4465,MTH5115,Algebraic topology
4466,MTH5141,Computational group theory
4467,MTH5143,Representation theory
4468,MTH5153,Combinatorics
4469,MTH5210,Stochastic calculus and mathematical finance
4470,MTH5220,The theory of martingales in discrete time
4471,MTH5230,Markov chains and random walks
4472,MTH5240,Mixing of Finite Markov chains
4473,MTH5311,Methods of applied mathematics
4474,MTH5323,Advanced numerical analysis of partial differential equations
4475,MTH5331,Optimisation for data analytics
4476,MTH5341,Fluid dynamics and turbulence
4477,MTH5343,Magnetohydrodynamics and visualisation of scientific data
4478,MTH5510,Quantitative risk management
4479,MTH5520,Interest rate modelling
4480,MTH5530,Computational methods in finance
4481,MTH5540,Statistical learning in finance
4482,MTH5550,Quantitative trading and market microstructure
4483,MTH5810,Industry research project
4484,MTH5820,Minor industry research project
4485,MTH5830,Industry placement
4486,MTH5840,Minor industry placement
4487,MWC5201,Principles of wound healing
4488,MWC5202,Wound assessment
4489,MWC5203,Wound management principles
4490,MWC5204,Acute and chronic wounds
4491,MWC5205,Integrated wound care practice
4492,MWC5206,The diabetes foot
4493,MWC5207,Pressure injury management
4494,MWC5208,Advanced clinical practice in wound care
4495,MWC5209,Clinical risk management and wound care
4496,MWC5210,Burns and scar management
4497,MWC5211,Non-healing wounds and pain management
4498,NUR1013,Indigenous health for nursing and midwifery practice
4499,NUR1110,Communication and scholarship in nursing and midwifery
4500,NUR1111,Global health and cultural competence in nursing and midwifery practice
4501,NUR1112,Fundamental skills and knowledge for nursing and midwifery practice 1
4502,NUR1113,"Law, ethics and leadership in nursing and midwifery"
4503,NUR1114,Fundamental skills and knowledge for nursing and midwifery practice 2
4504,NUR1447,Nursing contexts of wound and pain management
4505,NUR2005,Introduction to maternity and paediatric nursing
4506,NUR2223,Safety in healthcare contexts
4507,NUR2225,Mental health nursing practice contexts
4508,NUR2226,Nursing practice contexts 1
4509,NUR2227,Primary health care and health promotion in nursing and midwifery contexts
4510,NUR2228,Nursing practice contexts 2
4511,NUR2229,Nursing practice contexts 3
4512,NUR3310,Translation of nursing knowledge to complex acute care practice
4513,NUR3312,Translation of nursing knowledge in preparation for professional practice
4514,NUR4111,Translation of nursing knowledge for primary care practice
4515,NUR4113,Translation of nursing knowledge for leadership in practice
4516,NUR4401,Clinical honours thesis 1: Applied research methods and skills
4517,NUR4402,Clinical honours thesis 2: Framing a research proposal
4518,NUR4403,Clinical honours thesis 3: Conducting a research project
4519,NUR4404,Clinical honours thesis 4: Analysing and reporting research
4520,NUR5002,Contemporary nursing practice 2
4521,NUR5003,Contemporary nursing practice 3
4522,NUR5004,Contemporary nursing practice 4
4523,NUR5008,Contemporary psychotherapies for nurses
4524,NUR5011,Contemporary nursing in context 1
4525,NUR5022,Contemporary nursing in context 2
4526,NUR5033,Contemporary nursing in context 3
4527,NUR5111,Contemporary nursing practice 1
4528,NUR5202,Nursing informatics
4529,NUR5204,Education in health care practice
4530,NUR5208,Therapeutic medication management (Prescribing)
4531,NUR5209,Education program development
4532,NUR5210,Disaster and emergency nursing management
4533,NUR5212,Nurse leadership in disaster
4534,NUR5215,Mental health nursing concepts and practice
4535,NUR5218,Advanced clinical decision making
4536,NUR5220,Therapeutic medication management
4537,NUR5227,Integrated mental health care
4538,NUR5228,Theories and philosophies of mental health nursing
4539,NUR5229,Contemporary issues and controversies in mental health nursing 
4540,NUR5300,Foundations of cardiac nursing
4541,NUR5310,Advanced cardiac nursing
4542,NUR5320,Cardiothoracic nursing 
4543,NUR5321,Coronary care nursing
4544,NUR5322,Interventional cardiology nursing
4545,NUR5325,Clinical leadership in nursing
4546,NUR5326,Leading improvement and innovation in the quality and safety of nursing and health care
4547,NUR5327,Management and leadership of professional nursing practice
4548,NUR5411,Advanced clinical assessment and diagnostic reasoning
4549,NUR5600,Nurse practitioner essentials
4550,NUR5703,Pathophysiology for advanced clinical nursing
4551,NUR5704,Pathophysiology for advanced paediatric clinical nursing
4552,NUR5708,Medical surgical nursing practice
4553,NUR5709,Paediatric nursing practice
4554,NUR5710,Perioperative nursing 1
4555,NUR5711,Perioperative nursing 2
4556,NUR5850,Working cross-culturally in contemporary health care
4557,NUR5860,Health education theory and practice
4558,NUR5870,End of life care in nursing contexts
4559,NUR5923,Intensive care nursing 1
4560,NUR5924,Intensive care nursing 2
4561,NUR5925,Emergency nursing 1
4562,NUR5926,Emergency nursing 2
4563,NUT1001,Personal and professional perspectives in nutrition
4564,NUT1002,Evaluating the evidence: Nutrition and population health
4565,NUT1010,Human nutrition: An introduction to nutrients
4566,NUT1011,Human nutrition: An introduction to nutrients
4567,NUT1021,Fundamentals of human nutrition
4568,NUT1022,Fundamentals of biomedical sciences
4569,NUT1023,Nutritional biochemistry and nutrigenomics
4570,NUT1024 ,"Nutrition, health and behaviour"
4571,NUT1025,Food science and analysis
4572,NUT1026,Nutritional epidemiology
4573,NUT1027,Nutrition in exercise and sports
4574,NUT1028,Nutrition throughout lifecycle
4575,NUT1101,Science foundations
4576,NUT1102,Food science
4577,NUT1103,Human biology for nutrition
4578,NUT2001,Health across the lifespan
4579,NUT2002,Applied research methods in nutrition
4580,NUT2011,Nutrition across the lifespan  
4581,NUT2023,Nutrition and chronic diseases
4582,NUT2102,"Food: Science, composition and skills"
4583,NUT2103,Advanced nutritional physiology and immunology
4584,NUT2104,Nutritional biochemistry
4585,NUT3001,Evidence based nutrition
4586,NUT3002,"Nutrition, activity and health in chronic diseases"
4587,NUT3003,Exercise physiology and sports nutrition
4588,NUT3004,Nutrition controversies
4589,NUT3005,Nutrition assessment
4590,NUT3006,Food sustainability systems
4591,NUT3007,Work placement
4592,NUT3008,"Biochemistry, genetics and molecular nutrition"
4593,NUT3082,Public health nutrition
4594,NUT4001,Foundations of dietetic practice
